date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
12:29:25	1113157/1113157	---MC-	200	added ('OK')	image/png	etag:%22757f9f9972f76e16a162cd7c5939138b%22	https://framerusercontent.com/images/dMQKdsyrcB1ory3sXKtWmXpyMo.png?width=1672&height=941	C:/My%20Web%20Sites/lawncare%203/framerusercontent.com/images/dMQKdsyrcB1ory3sXKtWmXpyMo40a7.png	(from https://leapfly.framer.website/)
12:29:25	906722/906722	---MC-	200	added ('OK')	image/png	etag:%22d0509dba765015f21657d1dd92931c72%22	https://framerusercontent.com/images/hg09L6JYKr0mrcckQlFMrhQLAg.png?width=1672&height=941	C:/My%20Web%20Sites/lawncare%203/framerusercontent.com/images/hg09L6JYKr0mrcckQlFMrhQLAg40a7.png	(from https://leapfly.framer.website/)
12:29:25	963702/963702	---MC-	200	added ('OK')	image/png	etag:%228292f139e19fa6b78ac80863a7b39060%22	https://framerusercontent.com/images/E6WiwZf2jfPeP6CGmbCFQpkI8i4.png?width=1672&height=941	C:/My%20Web%20Sites/lawncare%203/framerusercontent.com/images/E6WiwZf2jfPeP6CGmbCFQpkI8i440a7.png	(from https://leapfly.framer.website/)
12:29:25	1154254/1154254	---MC-	200	added ('OK')	image/png	etag:%225515167d444123ae67b6a521f936a719%22	https://framerusercontent.com/images/JHdKAcPav4rpsyHGrwHqiPXkiJo.png?width=1672&height=941	C:/My%20Web%20Sites/lawncare%203/framerusercontent.com/images/JHdKAcPav4rpsyHGrwHqiPXkiJo40a7.png	(from https://leapfly.framer.website/)
12:29:30	1202690/1202690	---MC-	200	added ('OK')	image/png	etag:%22bc4f7806daea6e52b6bd90df7a05a327%22	https://framerusercontent.com/images/mwce0pVayWmcjfBjibCir8RQn8.png?width=1672&height=941	C:/My%20Web%20Sites/lawncare%203/framerusercontent.com/images/mwce0pVayWmcjfBjibCir8RQn840a7.png	(from https://leapfly.framer.website/)
12:29:31	789776/789776	---MC-	200	added ('OK')	image/png	etag:%22b36ba60631cf5d14caf55f481cddbd10%22	https://framerusercontent.com/images/TePPDNFpPav7lwvfvCG5hP45bw.png?width=1672&height=941	C:/My%20Web%20Sites/lawncare%203/framerusercontent.com/images/TePPDNFpPav7lwvfvCG5hP45bw40a7.png	(from https://leapfly.framer.website/)
12:29:31	667999/667999	---MC-	200	added ('OK')	image/png	etag:%229947a473b334be5a1b5f97a08a7997e8%22	https://framerusercontent.com/images/BeEA4seD41wLn1B5pnrqFyAKI8w.png?width=1672&height=941	C:/My%20Web%20Sites/lawncare%203/framerusercontent.com/images/BeEA4seD41wLn1B5pnrqFyAKI8w40a7.png	(from https://leapfly.framer.website/)
12:29:31	109590/109590	---MC-	200	added ('OK')	image/png	etag:%22d59a43d3e8a53cdd36fa26e3e55065d0%22	https://framerusercontent.com/images/vTFpT0GDGrXJb2zg4jIHslNqqE.png?width=2000&height=372	C:/My%20Web%20Sites/lawncare%203/framerusercontent.com/images/vTFpT0GDGrXJb2zg4jIHslNqqEe34b.png	(from https://leapfly.framer.website/)
12:29:31	236418/236418	---MC-	200	added ('OK')	image/png	etag:%2232e303475c32f8a0bc9ffaca7bff2753%22	https://framerusercontent.com/images/d1dObHvmAf3jMMhkGDViGX3SKWU.png?width=1254&height=1254	C:/My%20Web%20Sites/lawncare%203/framerusercontent.com/images/d1dObHvmAf3jMMhkGDViGX3SKWU08fa.png	(from https://leapfly.framer.website/)
12:29:32	776299/776299	---MC-	200	added ('OK')	image/png	etag:%226422eeb2b5e7e77d48380663dc9f00e3%22	https://framerusercontent.com/images/UxpfOziyP4ReYmBOekXo0VLirM8.png?width=1448&height=1086	C:/My%20Web%20Sites/lawncare%203/framerusercontent.com/images/UxpfOziyP4ReYmBOekXo0VLirM8a400.png	(from https://leapfly.framer.website/)
